IOCValue,IOCType,ThreatName,MalwareFamily,ThreatActor,Campaign,SourceOrganization,SourceArticleTitle,SourceURL,ArticlePublishedDate,ArticleUpdatedDate,IOCFirstSeen,IOCLastSeen,DateCollected,Confidence,Severity,FreshnessScore,HuntingValue,OverallScore,RecommendedLookbackDays,RequestedLookbackDays,AvailableLookbackDays,EffectiveLookbackDays,MITRETechnique,Notes,ExplicitlyLabeled,TechnicalContext,SharedInfrastructure,SourceCount,IndependentSourceCount,ChangeStatus,Sources
recaptcha-check.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
redwing-max.biz,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
safetybygrace.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
sanremomodauomo.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
scribblebubblebibi.top,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
searlepub.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
sisaradistributors.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
socialseoguru.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
solidfuelsupplier.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
starbreezehvac.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
straighteightlogistics.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
sunnypaydayloan.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
suveniricrnagora.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
tamilarnews.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
thistle-productions.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
tycoonsrow.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
urlquery.net,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
us-addnewdevice.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
ustgate.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
verification-js-cdn.boats,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
virgensantisima.com,domain,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,,,,Sekoia.io,Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework,https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework,2026-09-21T00:00:00Z,,,,2026-09-21T13:00:00.180532Z,74,6,20,100,81,30,30,30,30,,,True,True,False,1,1,NEW,"[{""organization"": ""Sekoia.io"", ""article_title"": ""Exvicy: A Copycat of the ErrTraffic Malware Distribution Framework"", ""url"": ""https://www.sekoia.com/blog/exvicy-a-copycat-of-the-errtraffic-malware-distribution-framework"", ""published_at"": ""2026-09-21T00:00:00Z"", ""updated_at"": null, ""reliability"": 0.88, ""source_id"": ""sekoia-io"", ""source_role"": ""primary"", ""evidence_tier"": 2, ""retrieval_method"": ""conditional-publication-index"", ""collection_start"": ""2026-09-20T13:00:00.081404Z"", ""discovery_context"": []}]"
